Order_ID,Agent_Age,Agent_Rating,Weather,Traffic,Vehicle,Area,Delivery_Time,Category
20968,24,4.9,Fog,High ,motorcycle ,Urban ,105,Cosmetics
20969,22,5.0,Fog,Jam ,motorcycle ,Metropolitian ,220,Toys
20970,34,5.0,Sunny,Low ,motorcycle ,Metropolitian ,130,Sports
20971,25,4.7,Sunny,Low ,motorcycle ,Urban ,60,Clothing
20972,34,4.9,Stormy,Low ,motorcycle ,Metropolitian ,145,Skincare
20973,29,4.5,Fog,Low ,scooter ,Metropolitian ,75,Toys
20974,37,4.8,Windy,Jam ,scooter ,Urban ,150,Apparel
20975,34,3.9,Stormy,Jam ,scooter ,Metropolitian ,180,Skincare
20976,21,4.8,Windy,Jam ,scooter ,Metropolitian ,145,Snacks
20977,34,4.4,Cloudy,Low ,motorcycle ,Metropolitian ,220,Pet Supplies
20978,35,4.7,Stormy,High ,scooter ,Metropolitian ,155,Cosmetics
20979,34,4.8,Sandstorms,Jam ,scooter ,Metropolitian ,135,Clothing
20980,36,4.3,Sandstorms,Medium ,scooter ,Urban ,155,Kitchen
20981,22,4.8,Sunny,Jam ,scooter ,Metropolitian ,65,Apparel
20982,28,4.7,Cloudy,Jam ,motorcycle ,Semi-Urban ,245,Books
20983,28,4.9,Sandstorms,Medium ,motorcycle ,Urban ,105,Jewelry
20984,30,5.0,Windy,Jam ,scooter ,Urban ,130,Snacks
20985,34,4.6,Windy,Medium ,motorcycle ,Metropolitian ,145,Snacks
20986,35,5.0,Cloudy,Jam ,motorcycle ,Metropolitian ,210,Toys
20987,26,4.8,Sandstorms,Medium ,motorcycle ,Metropolitian ,125,Toys
20988,23,5.0,Sandstorms,Low ,scooter ,Urban ,13,Grocery
20989,37,4.8,Cloudy,Low ,motorcycle ,Metropolitian ,85,Apparel
20990,30,4.2,Stormy,Jam ,scooter ,Metropolitian ,160,Kitchen
20991,30,4.4,Cloudy,Jam ,scooter ,Metropolitian ,240,Skincare
20992,28,4.0,Fog,Jam ,motorcycle ,Metropolitian ,170,Apparel
20993,35,4.8,Windy,Low ,motorcycle ,Urban ,21,Grocery
20994,32,4.7,Sunny,Jam ,motorcycle ,Metropolitian ,110,Sports
20995,35,4.6,Sandstorms,Jam ,motorcycle ,Metropolitian ,210,Shoes
20996,20,4.6,Cloudy,Medium ,motorcycle ,Metropolitian ,170,Skincare
20997,24,4.5,Stormy,Medium ,motorcycle ,Metropolitian ,25,Grocery
20998,31,5.0,Fog,Low ,motorcycle ,Metropolitian ,125,Snacks
20999,27,4.6,Fog,Low ,scooter ,Urban ,85,Skincare
21000,26,4.5,Sandstorms,Jam ,scooter ,Metropolitian ,85,Shoes
21001,38,4.4,Cloudy,Medium ,motorcycle ,Metropolitian ,165,Sports
21002,36,4.6,Windy,Low ,van,Metropolitian ,115,Home
21003,27,4.7,Sandstorms,Medium ,motorcycle ,Metropolitian ,140,Jewelry
21004,39,4.0,Cloudy,Jam ,motorcycle ,Metropolitian ,165,Sports
21005,35,4.0,Sandstorms,Jam ,scooter ,Metropolitian ,155,Electronics
21006,32,4.7,Windy,Medium ,motorcycle ,Metropolitian ,145,Kitchen
21007,20,4.9,Fog,Low ,scooter ,Metropolitian ,60,Pet Supplies
21008,37,4.5,Sunny,Jam ,motorcycle ,Metropolitian ,85,Cosmetics
21009,27,4.8,Windy,Low ,scooter ,Urban ,80,Kitchen
21010,25,4.7,Windy,Low ,motorcycle ,Urban ,50,Kitchen
21011,39,4.0,Sunny,Jam ,motorcycle ,Metropolitian ,42,Grocery
21012,30,4.1,Cloudy,Medium ,motorcycle ,Metropolitian ,165,Jewelry
21013,30,4.6,Fog,Medium ,van,Metropolitian ,95,Shoes
21014,38,4.8,Sandstorms,Medium ,motorcycle ,Metropolitian ,130,Home
21015,39,4.9,Windy,Jam ,motorcycle ,Urban ,180,Outdoors
21016,21,4.4,Stormy,Low ,motorcycle ,Urban ,110,Snacks
21017,32,4.3,Windy,Jam ,motorcycle ,Semi-Urban ,270,Apparel
21018,23,4.9,Stormy,Low ,scooter ,Metropolitian ,80,Books
21019,21,4.9,Fog,Low ,motorcycle ,Urban ,95,Skincare
21020,27,4.6,Sandstorms,Jam ,scooter ,Metropolitian ,130,Jewelry
21021,27,4.6,Sunny,Medium ,scooter ,Urban ,75,Toys
21022,29,2.8,Sunny,Low ,scooter ,Metropolitian ,155,Pet Supplies
21023,30,5.0,Fog,Low ,motorcycle ,Metropolitian ,115,Shoes
21024,33,4.4,Fog,Jam ,motorcycle ,Metropolitian ,160,Snacks
21025,34,4.8,Windy,Low ,scooter ,Metropolitian ,125,Pet Supplies
21026,24,4.9,Stormy,Medium ,motorcycle ,Urban ,60,Shoes
21027,20,4.9,Sunny,Low ,motorcycle ,Metropolitian ,135,Books
21028,39,4.7,Stormy,Medium ,motorcycle ,Metropolitian ,115,Cosmetics
21029,38,4.8,Sunny,Low ,motorcycle ,Urban ,65,Snacks
21030,33,4.6,Fog,Low ,motorcycle ,Metropolitian ,220,Books
21031,30,3.8,Sandstorms,Jam ,motorcycle ,Metropolitian ,155,Clothing
21032,35,4.5,Cloudy,Low ,motorcycle ,Metropolitian ,17,Grocery
21033,38,3.6,Cloudy,Low ,scooter ,Metropolitian ,185,Home
21034,28,4.8,Stormy,Jam ,scooter ,Metropolitian ,75,Kitchen
21035,23,4.6,Stormy,Low ,scooter ,Urban ,70,Outdoors
21036,39,4.8,Fog,Low ,motorcycle ,Metropolitian ,85,Snacks
21037,36,5.0,Sunny,Jam ,scooter ,Metropolitian ,80,Apparel
21038,39,4.9,Stormy,Medium ,motorcycle ,Metropolitian ,170,Kitchen
21039,25,4.6,Cloudy,Low ,motorcycle ,Urban ,95,Jewelry
21040,29,5.0,Cloudy,Jam ,motorcycle ,Metropolitian ,175,Pet Supplies
21041,29,4.7,Fog,Low ,motorcycle ,Urban ,75,Pet Supplies
21042,38,5.0,Sunny,Jam ,motorcycle ,Urban ,75,Apparel
21043,24,4.9,Sandstorms,Jam ,motorcycle ,Metropolitian ,95,Jewelry
21044,38,4.1,Sandstorms,High ,motorcycle ,Urban ,185,Cosmetics
21045,26,4.1,Windy,Low ,motorcycle ,Metropolitian ,29,Grocery
21046,31,4.9,Sunny,Medium ,motorcycle ,Metropolitian ,115,Kitchen
21047,23,4.7,Sunny,Low ,motorcycle ,Other,60,Jewelry
21048,29,4.9,Sandstorms,High ,scooter ,Urban ,55,Kitchen
21049,24,4.8,Stormy,Jam ,motorcycle ,Metropolitian ,100,Outdoors
21050,20,4.9,Cloudy,Medium ,motorcycle ,Metropolitian ,115,Toys
21051,36,4.6,Cloudy,Jam ,motorcycle ,Metropolitian ,270,Pet Supplies
21052,37,4.6,Stormy,Medium ,scooter ,Metropolitian ,130,Apparel
21053,26,4.6,Sunny,Low ,motorcycle ,Metropolitian ,120,Jewelry
21054,25,4.8,Sandstorms,Jam ,van,Metropolitian ,65,Sports
21055,32,4.8,Windy,Medium ,van,Metropolitian ,130,Home
21056,28,4.3,Fog,Jam ,scooter ,Metropolitian ,205,Snacks
21057,31,4.6,Fog,Medium ,van,Metropolitian ,85,Cosmetics
21058,26,4.9,Sandstorms,Medium ,scooter ,Urban ,135,Books
21059,39,4.8,Stormy,Medium ,van,Urban ,125,Kitchen
21060,30,4.6,Sandstorms,Low ,scooter ,Metropolitian ,145,Home
21061,26,4.7,Windy,Jam ,scooter ,Metropolitian ,70,Sports
21062,35,3.8,Stormy,Jam ,motorcycle ,Metropolitian ,210,Home
21063,36,4.6,Cloudy,Medium ,motorcycle ,Metropolitian ,135,Skincare
21064,39,4.2,Stormy,High ,van,Urban ,160,Electronics
21065,36,4.4,Cloudy,Jam ,motorcycle ,Metropolitian ,205,Home
21066,28,4.8,Sunny,High ,van,Metropolitian ,95,Outdoors
21067,21,4.5,Cloudy,Medium ,scooter ,Metropolitian ,65,Shoes
21068,25,4.2,Sandstorms,Medium ,motorcycle ,Metropolitian ,160,Toys
21069,30,4.6,Sunny,High ,van,Metropolitian ,115,Books
21070,27,4.9,Sunny,Low ,motorcycle ,Metropolitian ,105,Outdoors
21071,26,4.3,Fog,Medium ,van,Metropolitian ,33,Grocery
21072,34,4.3,Sandstorms,Jam ,motorcycle ,Metropolitian ,260,Skincare
21073,21,4.8,Windy,Jam ,scooter ,Metropolitian ,120,Pet Supplies
21074,29,4.5,Fog,Low ,motorcycle ,Urban ,55,Books
21075,30,4.0,Windy,Jam ,motorcycle ,Metropolitian ,175,Jewelry
21076,34,4.8,Cloudy,Low ,motorcycle ,Metropolitian ,100,Clothing
21077,20,4.7,Windy,High ,motorcycle ,Metropolitian ,90,Snacks
21078,26,4.5,Fog,Low ,motorcycle ,Metropolitian ,85,Sports
21079,36,4.1,Cloudy,Jam ,van,Metropolitian ,43,Grocery
21080,25,4.9,Fog,Medium ,motorcycle ,Metropolitian ,120,Books
21081,24,4.5,Stormy,Jam ,motorcycle ,Urban ,135,Jewelry
21082,26,4.6,Sandstorms,High ,scooter ,Metropolitian ,100,Skincare
21083,32,4.6,Windy,Jam ,van,Metropolitian ,28,Grocery
21084,39,4.9,Stormy,Low ,scooter ,Metropolitian ,100,Kitchen
21085,26,4.9,Windy,Jam ,scooter ,Metropolitian ,145,Electronics
21086,39,4.9,Sunny,Jam ,motorcycle ,Metropolitian ,24,Grocery
21087,34,4.9,Stormy,High ,motorcycle ,Metropolitian ,210,Clothing
21088,35,4.1,Stormy,Jam ,motorcycle ,Metropolitian ,210,Jewelry
21089,38,4.8,Fog,Jam ,scooter ,Metropolitian ,180,Pet Supplies
21090,38,4.9,Fog,Jam ,motorcycle ,Metropolitian ,220,Jewelry
21091,29,4.8,Stormy,Medium ,motorcycle ,Metropolitian ,115,Toys
21092,23,4.7,Stormy,Low ,motorcycle ,Metropolitian ,85,Toys
21093,35,4.5,Fog,Low ,scooter ,Metropolitian ,90,Apparel
21094,34,4.6,Windy,Jam ,motorcycle ,Metropolitian ,150,Skincare
21095,38,4.3,Stormy,Jam ,motorcycle ,Metropolitian ,245,Sports
21096,22,5.0,Cloudy,Low ,motorcycle ,Metropolitian ,50,Apparel
21097,21,5.0,Fog,Medium ,motorcycle ,Metropolitian ,140,Outdoors
21098,31,4.8,Windy,Jam ,motorcycle ,Metropolitian ,150,Shoes
21099,25,4.6,Cloudy,High ,motorcycle ,Metropolitian ,140,Jewelry
21100,25,4.7,Sandstorms,Jam ,motorcycle ,Metropolitian ,195,Snacks
21101,39,4.0,Cloudy,Jam ,motorcycle ,Urban ,39,Grocery
21102,37,4.0,Windy,Jam ,motorcycle ,Metropolitian ,190,Electronics
21103,22,4.8,Cloudy,Low ,motorcycle ,Urban ,95,Home
21104,26,4.7,Windy,Jam ,motorcycle ,Metropolitian ,145,Books
21105,33,4.2,Windy,Low ,motorcycle ,Metropolitian ,155,Kitchen
21106,25,5.0,Windy,Medium ,scooter ,Metropolitian ,125,Jewelry
21107,26,4.9,Windy,Medium ,scooter ,Metropolitian ,110,Cosmetics
21108,25,4.2,Fog,Jam ,motorcycle ,Metropolitian ,190,Toys
21109,36,4.5,Windy,Medium ,motorcycle ,Metropolitian ,110,Skincare
21110,34,4.9,Stormy,Medium ,scooter ,Metropolitian ,110,Apparel
21111,36,4.7,Sunny,Low ,scooter ,Urban ,85,Skincare
21112,36,4.8,Sunny,Medium ,scooter ,Metropolitian ,90,Sports
21113,34,3.5,Sandstorms,Jam ,motorcycle ,Metropolitian ,205,Skincare
21114,29,4.7,Cloudy,Low ,van,Urban ,75,Cosmetics
21115,39,4.0,Sandstorms,Medium ,motorcycle ,Metropolitian ,205,Outdoors
21116,26,4.7,Windy,High ,motorcycle ,Metropolitian ,145,Outdoors
21117,33,4.9,Sunny,Low ,scooter ,Metropolitian ,75,Sports
21118,30,4.9,Windy,Low ,motorcycle ,Urban ,135,Jewelry
21119,38,4.3,Sandstorms,Jam ,van,Metropolitian ,180,Sports
21120,29,4.5,Fog,Jam ,motorcycle ,Metropolitian ,200,Jewelry
21121,20,2.8,Sunny,Low ,scooter ,Metropolitian ,160,Outdoors
21122,28,4.7,Stormy,Jam ,motorcycle ,Urban ,115,Shoes
21123,23,4.6,Fog,Low ,scooter ,Metropolitian ,10,Grocery
21124,33,4.1,Cloudy,Medium ,scooter ,Metropolitian ,190,Jewelry
21125,31,4.3,Stormy,Jam ,motorcycle ,Metropolitian ,230,Outdoors
21126,37,4.3,Stormy,Low ,motorcycle ,Metropolitian ,125,Home
21127,34,4.7,Sunny,Medium ,motorcycle ,Metropolitian ,135,Jewelry
21128,25,4.7,Cloudy,Low ,scooter ,Metropolitian ,115,Electronics
21129,28,4.9,Cloudy,Medium ,motorcycle ,Metropolitian ,175,Electronics
21130,39,4.2,Stormy,Low ,motorcycle ,Metropolitian ,165,Pet Supplies
21131,20,4.9,Stormy,Jam ,scooter ,Urban ,70,Outdoors
21132,36,4.8,Sunny,High ,motorcycle ,Metropolitian ,105,Home
21133,21,4.7,Fog,Jam ,motorcycle ,Metropolitian ,175,Clothing
21134,37,5.0,Cloudy,Medium ,motorcycle ,Metropolitian ,125,Home
21135,27,4.8,Sandstorms,Jam ,scooter ,Urban ,145,Electronics
21136,23,4.9,Stormy,Medium ,van,Metropolitian ,105,Skincare
21137,34,4.0,Fog,Jam ,scooter ,Metropolitian ,245,Sports
21138,21,4.9,Stormy,High ,motorcycle ,Metropolitian ,120,Clothing
21139,24,5.0,Sunny,Medium ,motorcycle ,Metropolitian ,16,Grocery
21140,36,5.0,Sandstorms,Low ,motorcycle ,Metropolitian ,130,Skincare
21141,37,4.7,Sunny,Jam ,van,Metropolitian ,120,Sports
21142,36,4.7,Sunny,Medium ,scooter ,Metropolitian ,135,Outdoors
21143,28,4.5,Windy,Low ,motorcycle ,Urban ,95,Skincare
21144,20,4.7,Cloudy,Low ,motorcycle ,Metropolitian ,115,Kitchen
21145,36,4.7,Sunny,Low ,scooter ,Metropolitian ,95,Sports
21146,33,4.8,Sunny,Low ,motorcycle ,Metropolitian ,145,Snacks
21147,29,5.0,Sunny,High ,scooter ,Other,85,Home
21148,37,4.6,Sunny,Jam ,van,Metropolitian ,80,Books
21149,20,5.0,Stormy,Medium ,motorcycle ,Metropolitian ,135,Pet Supplies
21150,20,4.9,Fog,Low ,scooter ,Urban ,50,Skincare
21151,39,3.5,Sandstorms,Medium ,scooter ,Urban ,185,Cosmetics
21152,37,5.0,Sandstorms,Jam ,scooter ,Urban ,125,Clothing
21153,30,4.9,Stormy,Low ,scooter ,Metropolitian ,110,Apparel
21154,32,4.7,Cloudy,Low ,scooter ,Metropolitian ,140,Electronics
21155,38,4.6,Windy,High ,motorcycle ,Metropolitian ,130,Shoes
21156,31,4.8,Sandstorms,Jam ,scooter ,Metropolitian ,165,Books
21157,27,4.7,Fog,Low ,motorcycle ,Metropolitian ,145,Electronics
21158,35,4.1,Windy,Jam ,motorcycle ,Metropolitian ,230,Toys
21159,36,4.8,Fog,Low ,motorcycle ,Urban ,175,Books
21160,31,4.9,Cloudy,Jam ,motorcycle ,Metropolitian ,230,Toys
21161,32,4.6,Stormy,High ,van,Metropolitian ,145,Outdoors
21162,37,4.9,Sunny,Jam ,motorcycle ,Metropolitian ,75,Shoes
21163,38,4.1,Fog,Jam ,motorcycle ,Metropolitian ,210,Skincare
21164,24,4.6,Windy,Low ,scooter ,Urban ,55,Home
21165,36,4.9,Sandstorms,Low ,scooter ,Urban ,80,Jewelry
21166,21,4.4,Windy,Jam ,motorcycle ,Metropolitian ,36,Grocery
21167,23,4.9,Sunny,Low ,van,Metropolitian ,150,Pet Supplies
21168,32,4.9,Windy,Medium ,motorcycle ,Urban ,135,Kitchen
21169,29,4.8,Cloudy,Medium ,motorcycle ,Metropolitian ,140,Outdoors
21170,24,4.7,Stormy,Medium ,scooter ,Metropolitian ,80,Jewelry
21171,37,4.8,Sandstorms,Low ,scooter ,Metropolitian ,105,Cosmetics
21172,35,4.8,Fog,Jam ,motorcycle ,Metropolitian ,46,Grocery
21173,24,3.9,Sunny,Jam ,motorcycle ,Metropolitian ,40,Grocery
21174,36,4.7,Sandstorms,Medium ,scooter ,Urban ,140,Outdoors
21175,32,4.4,Cloudy,Jam ,motorcycle ,Metropolitian ,170,Clothing
21176,34,4.0,Fog,Medium ,scooter ,Metropolitian ,190,Shoes
21177,23,4.6,Cloudy,Medium ,motorcycle ,Metropolitian ,90,Books
21178,36,4.4,Cloudy,Low ,motorcycle ,Metropolitian ,210,Skincare
21179,24,4.7,Sunny,Low ,motorcycle ,Metropolitian ,130,Kitchen
21180,28,4.8,Fog,Jam ,motorcycle ,Urban ,125,Cosmetics
21181,32,4.6,Cloudy,Low ,motorcycle ,Urban ,135,Skincare
21182,25,4.9,Windy,Medium ,scooter ,Metropolitian ,115,Skincare
21183,24,4.6,Windy,Jam ,motorcycle ,Metropolitian ,125,Kitchen
21184,31,4.8,Stormy,Jam ,scooter ,Metropolitian ,140,Home
21185,31,4.8,Cloudy,Jam ,scooter ,Metropolitian ,160,Pet Supplies
21186,24,4.7,Sunny,Low ,motorcycle ,Metropolitian ,85,Home
21187,31,4.7,Sandstorms,Low ,motorcycle ,Urban ,140,Outdoors
21188,20,4.1,Windy,Low ,motorcycle ,Metropolitian ,95,Shoes
21189,37,4.9,Stormy,Low ,scooter ,Urban ,105,Cosmetics
21190,38,4.6,Stormy,Jam ,motorcycle ,Metropolitian ,255,Cosmetics
21191,39,4.7,Stormy,Jam ,motorcycle ,Metropolitian ,210,Toys
21192,25,4.3,Sunny,Jam ,motorcycle ,Metropolitian ,205,Books
21193,23,4.6,Cloudy,Low ,van,Metropolitian ,140,Home
21194,35,4.6,Stormy,Low ,motorcycle ,Metropolitian ,90,Snacks
21195,38,4.7,Windy,Low ,motorcycle ,Metropolitian ,120,Pet Supplies
21196,28,4.5,Fog,Low ,motorcycle ,Urban ,115,Clothing
21197,38,4.6,Sandstorms,Jam ,motorcycle ,Metropolitian ,160,Outdoors
21198,34,4.9,Sandstorms,Medium ,motorcycle ,Metropolitian ,125,Kitchen
21199,35,4.7,Fog,Medium ,scooter ,Urban ,90,Clothing
21200,25,4.7,Stormy,Low ,motorcycle ,Metropolitian ,75,Electronics
21201,25,4.5,Stormy,Low ,motorcycle ,Urban ,12,Grocery
21202,27,4.0,Fog,Jam ,van,Metropolitian ,165,Shoes
21203,35,4.6,Windy,Jam ,scooter ,Metropolitian ,145,Sports
21204,27,4.7,Fog,Jam ,motorcycle ,Metropolitian ,205,Shoes
21205,34,4.6,Fog,Low ,scooter ,Metropolitian ,95,Kitchen
21206,25,5.0,Sunny,Low ,scooter ,Metropolitian ,115,Electronics
21207,35,4.7,Cloudy,High ,motorcycle ,Metropolitian ,170,Home
21208,24,4.8,Fog,Low ,motorcycle ,Metropolitian ,105,Books
21209,28,4.2,Stormy,Medium ,motorcycle ,Metropolitian ,38,Grocery
21210,35,4.1,Sandstorms,Low ,motorcycle ,Metropolitian ,145,Clothing
21211,35,4.7,Sunny,High ,scooter ,Urban ,115,Snacks
21212,28,4.5,Windy,Jam ,scooter ,Urban ,140,Apparel
21213,25,4.1,Fog,Jam ,motorcycle ,Urban ,205,Home
21214,35,4.7,Fog,Low ,scooter ,Urban ,90,Skincare
21215,30,4.8,Windy,Medium ,motorcycle ,Metropolitian ,125,Kitchen
21216,28,4.1,Windy,Low ,motorcycle ,Metropolitian ,135,Jewelry
21217,20,4.9,Sandstorms,Jam ,scooter ,Metropolitian ,60,Shoes
21218,24,4.8,Sandstorms,Jam ,motorcycle ,Metropolitian ,125,Toys
21219,25,4.7,Cloudy,Medium ,motorcycle ,Metropolitian ,190,Kitchen
21220,25,5.0,Cloudy,Medium ,motorcycle ,Urban ,205,Electronics
21221,34,4.1,Stormy,Medium ,motorcycle ,Metropolitian ,225,Skincare
21222,25,4.8,Sunny,Low ,motorcycle ,Urban ,50,Electronics
21223,35,4.9,Stormy,Low ,scooter ,Metropolitian ,130,Cosmetics
21224,26,4.8,Sandstorms,Medium ,motorcycle ,Metropolitian ,80,Cosmetics
21225,31,4.8,Sandstorms,Medium ,scooter ,Metropolitian ,110,Shoes
21226,30,4.8,Cloudy,Jam ,motorcycle ,Metropolitian ,265,Apparel
21227,28,4.8,Windy,Low ,motorcycle ,Urban ,115,Cosmetics
21228,28,4.9,Sunny,Low ,scooter ,Metropolitian ,85,Jewelry
21229,36,4.4,Sandstorms,Low ,motorcycle ,Metropolitian ,110,Home
21230,25,4.8,Stormy,High ,scooter ,Metropolitian ,110,Pet Supplies
21231,35,4.9,Cloudy,Jam ,scooter ,Metropolitian ,145,Home
21232,34,4.9,Sunny,High ,motorcycle ,Metropolitian ,100,Apparel
21233,39,4.0,Fog,Jam ,scooter ,Metropolitian ,200,Pet Supplies
21234,20,4.9,Cloudy,Low ,motorcycle ,Metropolitian ,130,Pet Supplies
21235,21,4.9,Sunny,Medium ,motorcycle ,Metropolitian ,80,Outdoors
21236,26,3.2,Sunny,Low ,van,Metropolitian ,190,Books
21237,36,4.9,Sunny,Low ,motorcycle ,Metropolitian ,120,Jewelry
21238,23,4.8,Fog,Medium ,van,Urban ,90,Toys
21239,31,4.3,Cloudy,Jam ,motorcycle ,Metropolitian ,175,Snacks
21240,39,4.3,Windy,Low ,motorcycle ,Urban ,130,Home
21241,24,4.7,Stormy,Jam ,motorcycle ,Other,33,Grocery
21242,36,4.6,Windy,High ,motorcycle ,Metropolitian ,220,Outdoors
21243,36,4.7,Stormy,Jam ,scooter ,Metropolitian ,135,Clothing
21244,35,4.8,Fog,Low ,scooter ,Metropolitian ,75,Clothing
21245,25,4.9,Windy,Low ,motorcycle ,Metropolitian ,80,Clothing
21246,34,4.4,Stormy,Jam ,motorcycle ,Metropolitian ,175,Shoes
21247,28,4.6,Fog,Medium ,scooter ,Metropolitian ,135,Toys
21248,25,4.9,Fog,Low ,van,Metropolitian ,75,Clothing
21249,29,4.9,Fog,Low ,motorcycle ,Metropolitian ,85,Shoes
21250,20,4.9,Stormy,Low ,motorcycle ,Urban ,55,Apparel
21251,22,4.9,Stormy,Low ,motorcycle ,Metropolitian ,65,Home
21252,22,4.7,Stormy,Jam ,van,Metropolitian ,80,Pet Supplies
21253,22,5.0,Sandstorms,Low ,motorcycle ,Other,90,Apparel
21254,30,4.6,Windy,Medium ,van,Urban ,140,Toys
21255,22,4.9,Sunny,Medium ,van,Metropolitian ,65,Clothing
21256,26,4.8,Windy,Jam ,scooter ,Urban ,145,Kitchen
21257,22,4.7,Sunny,Medium ,motorcycle ,Urban ,65,Clothing
21258,25,4.5,Fog,Jam ,motorcycle ,Metropolitian ,205,Sports
21259,23,5.0,Windy,Low ,motorcycle ,Metropolitian ,105,Snacks
21260,39,4.7,Cloudy,Medium ,van,Metropolitian ,210,Shoes
21261,22,4.6,Cloudy,Low ,van,Metropolitian ,70,Books
21262,31,4.9,Stormy,Jam ,motorcycle ,Metropolitian ,180,Outdoors
21263,21,4.8,Sandstorms,Jam ,motorcycle ,Metropolitian ,140,Outdoors
21264,22,4.1,Sandstorms,Low ,motorcycle ,Metropolitian ,100,Clothing
21265,23,4.9,Fog,Low ,scooter ,Urban ,85,Home
21266,33,4.8,Sunny,Low ,motorcycle ,Urban ,50,Shoes
21267,26,4.8,Fog,High ,van,Metropolitian ,130,Skincare
21268,33,5.0,Stormy,Medium ,scooter ,Other,130,Kitchen
21269,27,4.1,Sunny,Jam ,motorcycle ,Metropolitian ,170,Home
21270,36,5.0,Windy,Medium ,motorcycle ,Metropolitian ,165,Apparel
21271,39,4.7,Stormy,Medium ,motorcycle ,Metropolitian ,150,Sports
21272,27,4.6,Cloudy,High ,scooter ,Metropolitian ,130,Cosmetics
21273,32,4.4,Cloudy,Low ,motorcycle ,Metropolitian ,180,Apparel
21274,21,4.7,Sunny,Medium ,scooter ,Urban ,70,Electronics
21275,20,4.9,Sunny,Low ,motorcycle ,Metropolitian ,60,Sports
21276,24,4.6,Cloudy,Low ,motorcycle ,Metropolitian ,80,Books
21277,26,4.8,Sunny,Jam ,scooter ,Urban ,90,Outdoors
21278,26,4.9,Sandstorms,Jam ,motorcycle ,Metropolitian ,135,Kitchen
21279,38,4.0,Sandstorms,Low ,motorcycle ,Metropolitian ,135,Books
21280,29,4.5,Cloudy,Low ,motorcycle ,Urban ,120,Electronics
21281,39,4.5,Windy,Low ,motorcycle ,Metropolitian ,100,Kitchen
21282,30,3.7,Sandstorms,Jam ,van,Metropolitian ,220,Sports
21283,37,4.7,Cloudy,High ,motorcycle ,Urban ,185,Outdoors
21284,38,5.0,Sunny,Jam ,van,Urban ,140,Kitchen
21285,35,4.9,Fog,Medium ,motorcycle ,Urban ,205,Pet Supplies
21286,33,4.5,Fog,Low ,scooter ,Metropolitian ,165,Clothing
21287,37,5.0,Sunny,Medium ,motorcycle ,Metropolitian ,125,Shoes
21288,30,4.8,Sunny,Medium ,motorcycle ,Metropolitian ,115,Skincare
21289,37,4.1,Cloudy,Low ,motorcycle ,Metropolitian ,215,Shoes
21290,30,4.6,Cloudy,Jam ,motorcycle ,Metropolitian ,230,Toys
21291,30,4.8,Sunny,Jam ,motorcycle ,Urban ,195,Apparel
21292,25,4.7,Sunny,Low ,scooter ,Metropolitian ,105,Apparel
21293,35,4.2,Stormy,Medium ,scooter ,Urban ,180,Jewelry
21294,34,4.7,Windy,Medium ,motorcycle ,Metropolitian ,120,Snacks
21295,20,4.6,Sandstorms,Medium ,motorcycle ,Urban ,125,Snacks
21296,26,4.7,Stormy,Low ,motorcycle ,Metropolitian ,50,Home
21297,33,4.7,Stormy,Medium ,motorcycle ,Urban ,135,Pet Supplies
21298,37,3.7,Sandstorms,Jam ,scooter ,Metropolitian ,33,Grocery
21299,23,4.7,Sunny,Jam ,motorcycle ,Metropolitian ,70,Apparel
21300,28,4.8,Sandstorms,Low ,motorcycle ,Urban ,120,Apparel
21301,35,4.3,Fog,Jam ,motorcycle ,Metropolitian ,215,Apparel
21302,38,4.9,Stormy,Low ,motorcycle ,Metropolitian ,135,Home
21303,21,4.6,Stormy,Medium ,scooter ,Metropolitian ,120,Outdoors
21304,29,4.7,Cloudy,Medium ,van,Metropolitian ,150,Skincare
21305,22,4.6,Windy,Low ,motorcycle ,Metropolitian ,60,Home
21306,33,4.9,Fog,Medium ,motorcycle ,Urban ,165,Cosmetics
21307,29,4.4,Cloudy,Jam ,scooter ,Metropolitian ,155,Clothing
21308,23,4.7,Cloudy,Low ,scooter ,Metropolitian ,80,Kitchen
21309,33,4.9,Fog,Jam ,motorcycle ,Metropolitian ,250,Outdoors
21310,36,4.7,Sunny,Low ,motorcycle ,Urban ,140,Electronics
21311,32,4.6,Sunny,High ,scooter ,Urban ,110,Shoes
21312,20,5.0,Stormy,Low ,scooter ,Urban ,90,Kitchen
21313,25,4.6,Stormy,Jam ,scooter ,Metropolitian ,65,Pet Supplies
21314,27,4.7,Fog,Medium ,motorcycle ,Metropolitian ,155,Pet Supplies
21315,36,4.9,Sunny,Jam ,van,Metropolitian ,115,Skincare
21316,29,4.6,Stormy,Jam ,motorcycle ,Metropolitian ,125,Shoes
21317,25,4.6,Sunny,Low ,motorcycle ,Metropolitian ,110,Apparel
21318,27,4.6,Windy,Low ,motorcycle ,Metropolitian ,110,Apparel
21319,24,4.5,Sandstorms,Low ,motorcycle ,Metropolitian ,120,Books
21320,39,4.0,Stormy,Jam ,motorcycle ,Semi-Urban ,245,Skincare
21321,27,5.0,Fog,Jam ,motorcycle ,Metropolitian ,170,Jewelry
21322,35,4.7,Sunny,Jam ,motorcycle ,Urban ,100,Books
21323,23,4.7,Fog,Medium ,scooter ,Metropolitian ,55,Electronics
21324,30,4.8,Cloudy,Low ,motorcycle ,Metropolitian ,190,Electronics
21325,20,4.9,Fog,Jam ,scooter ,Metropolitian ,130,Jewelry
